order,urn,name,name_acronym,party,party_acronym,vote,estrato_visual,color_rgba,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",6749,109,bandeja2,38,-0.050725,-3.96864,0.263741,-49.58,-19.07,32.9,56,OPCION 2,6.0
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",6749,107,bandeja2,38,-0.009663,-4.059646,0.279461,24.82,-41.37,55.97,57,OPCION 4,6.1
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,99,bandeja2,38,0.038311,-3.974082,0.26143,-5.69,-4.61,-36.54,58,OPCION 4,6.2
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,100,bandeja2,38,0.032178,-3.969058,0.250735,-5.91,-4.36,-34.37,59,OPCION 2,6.3
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,93,bandeja2,38,-0.051232,-3.969713,0.247903,49.15,20.35,-148.26,60,OPCION 4,6.4
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,101,bandeja2,38,0.02622,-3.969023,0.240758,-6.4,-3.61,-28.17,61,OPCION 2,6.5
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",6749,104,bandeja2,38,-0.038585,-4.027984,0.239958,29.74,-20.12,30.57,62,OPCION 4,6.6
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",6749,106,bandeja2,38,-0.008754,-4.060112,0.26434,26.04,-40.67,54.13,63,OPCION 4,6.7
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,92,bandeja2,38,-0.046924,-3.927044,0.245361,89.68,0.13,-147.0,64,OPCION 4,6.8
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,103,bandeja2,38,0.051587,-4.070898,0.227706,90.31,-1.45,37.69,65,OPCION 2,6.9
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,95,bandeja2,38,-0.049075,-3.963737,0.211254,32.48,-3.5,-128.98,66,OPCION 4,7.0
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,82,bandeja2,38,0.046616,-3.927411,0.213552,-91.51,3.24,-33.22,67,OPCION 4,7.1
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,102,bandeja2,38,-0.046574,-3.999307,0.212733,-24.52,-14.81,21.15,68,OPCION 2,7.2
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",6749,105,bandeja2,38,-0.007742,-4.051222,0.235796,20.39,-29.63,52.89,69,OPCION 4,7.3
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,94,bandeja2,38,0.03339,-4.047046,0.189762,10.23,-1.86,38.94,70,OPCION 4,7.4
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",6749,108,bandeja2,38,-0.020524,-4.044698,0.252632,32.75,-14.23,20.76,71,OPCION 2,7.5
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,97,bandeja2,38,0.017198,-4.013474,0.221161,-8.13,-14.17,22.72,72,OPCION 4,7.6
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,83,bandeja2,38,0.043404,-3.944791,0.169832,-53.5,23.07,-28.06,73,OPCION 2,7.7
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,96,bandeja2,38,-0.017914,-3.989148,0.199549,2.58,-16.04,-17.43,74,OPCION 4,7.8
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,88,bandeja2,38,-0.038551,-3.975262,0.183017,16.74,-2.88,-89.67,75,OPCION 2,7.9
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,79,bandeja2,38,0.094575,-3.99642,0.164082,32.16,88.4,34.22,76,OPCION 4,8.0
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,91,bandeja2,38,0.035023,-4.044979,0.180013,10.08,-1.13,33.41,77,OPCION 4,8.1
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,84,bandeja2,38,0.032925,-4.047069,0.17007,9.84,-2.23,40.15,78,OPCION 2,8.2
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,89,bandeja2,38,-0.036945,-3.976959,0.173415,12.15,-11.73,-56.37,79,OPCION 4,8.3
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,86,bandeja2,38,0.031375,-4.042954,0.160779,7.89,-6.16,65.54,80,OPCION 4,8.4
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,81,bandeja2,38,0.043581,-3.94468,0.151356,-53.21,23.62,-27.67,81,OPCION 2,8.5
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,90,bandeja2,38,-0.043201,-3.98075,0.16153,4.95,-16.21,-26.64,82,VICIADO,8.6
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,85,bandeja2,38,0.032208,-4.046657,0.150379,9.82,-2.19,39.71,83,OPCION 2,8.7
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,80,bandeja2,38,-0.044924,-3.968506,0.150074,15.07,7.84,-125.77,84,OPCION 2,8.8
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",6749,65,bandeja2,38,-0.040581,-3.976685,0.141881,12.88,168.07,38.01,85,OPCION 4,8.9
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,76,bandeja2,38,-0.019974,-3.961886,0.12687,11.64,-13.34,-53.16,86,OPCION 4,9.0
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",6749,87,bandeja2,38,0.031729,-4.048492,0.140173,9.29,-3.29,45.41,87,OPCION 4,9.1
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,71,bandeja2,38,0.033365,-4.046171,0.130562,9.84,-2.52,40.32,88,OPCION 4,9.2
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,78,bandeja2,38,-0.032353,-3.967429,0.13371,12.16,-13.06,-54.52,89,OPCION 4,9.3
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,77,bandeja2,38,0.050027,-3.95072,0.133349,-36.87,-46.81,-88.3,90,VICIADO,9.4
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,70,bandeja2,38,0.020438,-4.046712,0.121987,10.44,-2.38,37.31,91,OPCION 4,9.5
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",6749,98,bandeja2,38,-0.05517,-4.059017,0.159823,73.31,-21.71,-33.84,92,OPCION 4,9.6
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,66,bandeja2,38,-0.018564,-4.035527,0.107137,10.63,-3.55,43.02,93,OPCION 2,9.7
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,68,bandeja2,38,-0.042274,-4.001352,0.102029,5.5,-1.11,28.1,94,OPCION 2,9.8
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",6749,69,bandeja2,38,-0.005174,-4.055466,0.112547,9.56,5.29,-4.13,95,OPCION 2,9.9
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,75,bandeja2,38,0.04589,-3.948926,0.118153,-56.4,4.19,-41.64,96,OPCION 4,10.0
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,74,bandeja2,38,0.051531,-3.951173,0.096802,-55.89,-2.7,-46.3,97,OPCION 4,10.1
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",6749,73,bandeja2,38,0.04923,-3.959402,0.091478,-55.5,-3.43,-46.88,98,OPCION 2,10.2
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",6749,53,bandeja2,38,0.012339,-4.042133,0.089177,179.41,-0.97,45.45,99,OPCION 2,10.3
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",6749,55,bandeja2,38,0.050786,-3.991031,0.088927,124.77,9.66,-38.32,100,OPCION 4,10.4
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,72,bandeja2,38,0.052807,-3.977466,0.089824,-54.69,7.62,-39.7,101,OPCION 2,10.5
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",6749,64,bandeja2,38,0.014527,-4.040785,0.079322,-0.64,-0.71,53.23,102,OPCION 4,10.6
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,67,bandeja2,38,-0.042478,-3.991006,0.093515,3.61,-2.47,46.19,103,OPCION 2,10.7
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,59,bandeja2,38,-0.042803,-3.982681,0.084168,3.58,-2.37,44.75,104,OPCION 2,10.8
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,63,bandeja2,38,0.027822,-4.039832,0.070078,-0.43,-0.44,44.48,105,OPCION 2,10.9
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",6749,57,bandeja2,38,-0.049437,-3.979355,0.074611,1.27,-3.33,68.99,106,OPCION 2,11.0
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",6749,58,bandeja2,38,-0.039781,-3.968374,0.066447,0.51,-2.82,44.29,107,OPCION 4,11.1
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",6749,52,bandeja2,38,-0.030406,-3.970569,0.057254,1.42,-2.01,6.69,108,OPCION 2,11.2
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",6749,56,bandeja2,38,0.012813,-3.955391,0.049529,3.01,-0.85,-24.22,109,OPCION 4,11.3
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",6749,54,bandeja2,38,0.033192,-3.949551,0.043892,-0.29,-0.79,-32.74,110,OPCION 4,11.4
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",6749,62,bandeja2,38,0.032155,-4.043174,0.060435,0.09,-0.15,35.35,111,OPCION 4,11.5
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",6749,61,bandeja2,38,-0.000366,-4.049007,0.050742,0.36,-0.43,-1.42,112,OPCION 2,11.6
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",6749,60,bandeja2,38,-0.028021,-4.019194,0.044229,1.3,0.74,-24.3,113,OPCION 4,11.7
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3066,51,bandeja1,39,-0.036087,4.025547,0.227222,-87.94,-28.91,23.29,1,OPCION 4,0.5
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,47,bandeja1,39,0.052809,3.978956,0.236028,20.68,3.35,67.61,2,OPCION 2,0.6
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,45,bandeja1,39,0.042124,3.972592,0.228738,15.48,14.27,34.76,3,OPCION 4,0.7
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,34,bandeja1,39,0.033156,4.056586,0.214927,-81.98,10.69,-24.62,4,OPCION 2,0.8
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,33,bandeja1,39,0.040404,4.073815,0.223438,-82.48,13.74,-24.55,5,OPCION 4,0.9
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,29,bandeja1,39,0.045288,4.062798,0.206997,-81.97,20.69,-23.32,6,OPCION 4,1.0
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,42,bandeja1,39,0.048852,3.987823,0.216938,2.24,20.83,-7.2,7,OPCION 4,1.1
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,37,bandeja1,39,0.048779,3.992861,0.196231,-172.76,19.75,6.98,8,OPCION 4,1.2
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,49,bandeja1,39,-0.045587,4.032438,0.220432,-88.03,-24.83,23.47,9,OPCION 4,1.3
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,43,bandeja1,39,0.042148,3.975902,0.207727,14.66,15.16,31.53,10,OPCION 4,1.4
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,30,bandeja1,39,-0.064996,3.93908,0.187149,51.43,99.16,98.45,11,OPCION 4,1.5
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,38,bandeja1,39,0.049876,3.996351,0.185521,6.19,20.22,3.87,12,OPCION 2,1.6
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,50,bandeja1,39,-0.063567,4.036057,0.204635,-105.74,-95.97,40.33,13,OPCION 2,1.7
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,40,bandeja1,39,-0.056638,3.952181,0.215689,83.23,2.92,-40.75,14,OPCION 4,1.8
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,35,bandeja1,39,0.038228,4.011804,0.18068,-3.84,20.82,-23.16,15,OPCION 2,1.9
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,44,bandeja1,39,-0.047239,4.080238,0.206696,-114.99,-92.91,54.21,16,OPCION 4,2.0
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,46,bandeja1,39,-0.060408,4.048437,0.204965,-105.67,-95.92,40.28,17,OPCION 4,2.1
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,25,bandeja1,39,0.038387,4.010878,0.169918,-0.35,-21.1,168.92,18,OPCION 4,2.2
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,24,bandeja1,39,0.028456,4.031574,0.165342,-20.99,-1.47,-106.65,19,OPCION 2,2.3
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,26,bandeja1,39,0.009294,4.036363,0.162435,-20.68,-1.51,-106.47,20,OPCION 4,2.4
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,39,bandeja1,39,-0.047186,3.983435,0.190441,111.56,-5.35,-31.75,21,OPCION 4,2.5
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,32,bandeja1,39,-0.058396,3.96087,0.176992,81.74,-19.24,-37.59,22,OPCION 2,2.6
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,48,bandeja1,39,-0.054701,4.063487,0.205563,-104.05,-95.83,40.71,23,OPCION 2,2.7
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,16,bandeja1,39,0.029599,4.050281,0.136749,0.44,-8.23,-32.13,24,OPCION 4,2.8
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,23,bandeja1,39,-0.042065,4.018916,0.138985,4.82,-3.93,-51.92,25,OPCION 4,2.9
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,27,bandeja1,39,-0.036609,4.027785,0.14957,6.14,1.32,-102.75,26,OPCION 2,3.0
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,18,bandeja1,39,0.029345,3.953929,0.116161,47.01,9.59,23.87,27,OPCION 2,3.1
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3066,41,bandeja1,39,0.035163,3.946559,0.162621,99.31,18.69,14.41,28,OPCION 4,3.2
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,19,bandeja1,39,0.034687,3.919465,0.115029,89.81,0.17,23.93,29,OPCION 2,3.3
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,5,bandeja1,39,0.020614,4.052168,0.074241,27.45,-1.59,-25.33,30,OPCION 4,3.4
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",3066,36,bandeja1,39,0.02622,3.92325,0.183754,66.49,-132.08,34.8,31,OPCION 4,3.5
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,6,bandeja1,39,0.022941,4.054574,0.086688,26.51,-6.45,-16.54,32,OPCION 4,3.6
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,4,bandeja1,39,0.023269,4.051618,0.064373,28.37,-3.08,-21.93,33,OPCION 4,3.7
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,20,bandeja1,39,-0.042272,4.00566,0.127192,6.75,-5.16,-38.12,34,OPCION 4,3.8
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,1,bandeja1,39,0.010044,4.037663,0.107859,26.31,-8.04,-14.54,35,VICIADO,3.9
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,8,bandeja1,39,0.019864,4.052317,0.095637,27.2,-4.36,-21.03,36,OPCION 2,4.0
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,7,bandeja1,39,0.018107,4.044276,0.102659,25.97,-8.97,-11.74,37,OPCION 2,4.1
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,31,bandeja1,39,-0.054716,3.931592,0.11892,60.73,-71.81,-15.55,38,OPCION 4,4.2
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,3,bandeja1,39,0.031149,4.06041,0.059667,28.55,-0.12,-26.53,39,OPCION 4,4.3
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,2,bandeja1,39,0.087014,3.999522,0.098772,-88.1,-24.99,-88.19,40,OPCION 2,4.4
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,21,bandeja1,39,-0.039859,4.001924,0.116613,10.01,-4.51,-42.58,41,OPCION 4,4.5
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,13,bandeja1,39,-0.059069,4.059115,0.077335,97.19,0.03,-133.29,42,OPCION 4,4.6
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,22,bandeja1,39,-0.058783,3.957214,0.093964,80.36,-24.49,-39.11,43,OPCION 4,4.7
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3066,28,bandeja1,39,-0.057237,3.943219,0.098119,81.3,-12.39,-41.43,44,OPCION 2,4.8
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,9,bandeja1,39,0.026769,3.951024,0.072779,-0.2,0.21,29.93,45,OPCION 2,4.9
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,14,bandeja1,39,-0.028501,3.982688,0.073522,-10.16,-26.73,-38.94,46,OPCION 2,5.0
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,10,bandeja1,39,0.016458,3.949465,0.063354,0.04,-0.29,15.16,47,OPCION 2,5.1
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,17,bandeja1,39,-0.016138,4.00876,0.109331,9.53,-14.29,-0.79,48,OPCION 4,5.2
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,15,bandeja1,39,-0.040882,3.994909,0.075784,-10.14,-26.66,-38.91,49,OPCION 4,5.3
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3066,11,bandeja1,39,0.019139,3.962264,0.053948,-0.2,-0.02,-0.25,50,OPCION 4,5.4
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3066,12,bandeja1,39,0.012468,3.960215,0.044263,0.18,0.07,4.52,51,OPCION 2,5.5
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3066,104,bandeja2,39,0.022823,-4.039338,0.298788,12.5,7.43,9.93,52,OPCION 2,5.6
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3066,109,bandeja2,39,0.010722,-4.041451,0.290087,12.48,7.43,9.97,53,OPCION 2,5.7
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3066,106,bandeja2,39,0.006596,-4.043086,0.2802,12.27,7.84,8.14,54,OPCION 2,5.8
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3066,90,bandeja2,39,0.085276,-3.988972,0.260685,63.77,-59.56,115.67,55,OPCION 4,5.9
